city_ascii,lat,lng,iso2,population
Birsk,55.4244,55.5444,RU,41014
Pskov,57.83,28.3299,RU,201990
Smolensk,54.7827,32.0473,RU,320991
Put Lenina,68.5166,107.8,RU,298
Kemerovo,55.34,86.09,RU,477090
Kolpashevo,58.3004,82.9954,RU,27876
Polyarnyy,69.2052,33.4502,RU,19200
St. Petersburg,59.939,30.316,RU,4553000
Pyatigorsk,44.08,43.09,RU,142865
Nefteyugansk,61.0777,72.7027,RU,112632
Chernogorsk,53.8313,91.2227,RU,71582
Lensk,60.7253,114.947,RU,25589
Krasnoarmeysk,51.0174,45.6974,RU,25841
Saratov,51.58,46.03,RU,843000
Shira,54.4914,89.9531,RU,9358
Solnechnogorsk,56.1807,36.9809,RU,58891
Irkutsk,52.32,104.245,RU,586695
Noyabrsk,63.1665,75.6165,RU,110572
Yurga,55.7258,84.8854,RU,84220
Zelenokumsk,44.4091,43.8787,RU,41306
Olenek,68.525,112.45,RU,10
Salekhard,66.535,66.61,RU,38025
Borovichi,58.3978,33.8974,RU,57887
Kaluga,54.5204,36.27,RU,338978
Izhevsk,56.85,53.23,RU,631038
Volsk,52.0347,47.3743,RU,70500
Cherepovets,59.1404,37.91,RU,311850
Pallasovka,50.0477,46.8773,RU,17139
Peregrebnoye,62.967,65.0859,RU,10
Tyumen,57.14,65.53,RU,519119
Toguchin,55.2377,84.3777,RU,21886
Nadym,65.5298,72.5148,RU,46339
Matochkin Shar,73.27,56.4497,RU,10
Kurtamysh,54.9087,64.4333,RU,17936
Barnaul,53.355,83.745,RU,599579
Kimry,56.8691,37.3444,RU,52070
Elista,46.3287,44.2087,RU,106971
Gorno Altaysk,51.9613,85.9577,RU,59868
Surgut,61.2599,73.425,RU,400000
Cheboksary,56.13,47.25,RU,446781
Mariinsk,56.2108,87.7604,RU,43122
Safonovo,55.1465,33.2161,RU,46637
Sayanogorsk,53.0894,91.4004,RU,55642
Roslavl,53.9509,32.8604,RU,56971
Rubtsovsk,51.52,81.21,RU,161065
Slyudyanka,51.6538,103.6988,RU,18809
Laryak,61.1012,80.2514,RU,10
Abaza,52.669,90.0954,RU,18094
Velikiy Novgorod,58.5,31.33,RU,218717
Klin,56.3431,36.6987,RU,80778
Bagdarin,54.4333,113.6,RU,4676
Kovrov,56.3604,41.33,RU,154224
Sokol,59.4648,40.1144,RU,42174
Engels,51.5004,46.12,RU,196011
Gatchina,59.5707,30.1333,RU,90486
Nizhnyaya Tura,58.6436,59.7983,RU,56084
Mundybash,53.2333,87.3167,RU,5870
Prokopyevsk,53.9,86.71,RU,275615
Kiselevsk,54,86.64,RU,104000
Novokuznetsk,53.75,87.115,RU,539616
Luga,58.7363,29.839,RU,40114
Moscow,55.7522,37.6155,RU,10452000
Slavgorod,53.0049,78.6696,RU,34141
Kulunda,52.5827,78.9473,RU,15345
Krasnoturinsk,59.7948,60.4848,RU,64878
Vladikavkaz,43.0504,44.67,RU,364630
Amderma,69.763,61.6677,RU,282
Varnek,69.7301,60.0636,RU,10
Leninsk Kuznetsky,54.66,86.17,RU,109023
Mozdok,43.7543,44.6544,RU,45702
Tashtagol,52.7918,87.8677,RU,22779
Megion,61.0608,76.0953,RU,48691
Balashov,51.5535,43.1631,RU,98107
Zima,53.9331,102.0331,RU,60239
Samara,53.195,50.1513,RU,1137000
Vyazma,55.2122,34.2918,RU,55500
Igrim,63.1933,64.4194,RU,9545
Norilsk,69.34,88.225,RU,165873
Belebey,54.1291,54.1187,RU,62582
Kalachinsk,55.0487,74.5683,RU,24059
Vologda,59.21,39.92,RU,294889
Orenburg,51.78,55.11,RU,550204
Vyborg,60.7039,28.7549,RU,117201
Svetogorsk,61.1013,28.9177,RU,30115
Cherlak,54.1605,74.82,RU,12122
Mezen,65.8522,44.24,RU,3672
Buzuluk,52.7821,52.2618,RU,87714
Kupina,54.3592,77.2742,RU,16333
Karasuk,53.7273,78.0219,RU,28589
Saransk,54.1704,45.18,RU,303394
Barabinsk,55.3573,78.3519,RU,31508
Bukachacha,52.9833,116.9166,RU,3372
Alatyr,54.8504,46.6,RU,46427
Shilka,51.8706,116.0306,RU,14132
Sherlovaya Gora,50.5306,116.3006,RU,411
Nerchinsk,52.009,116.5486,RU,15360
Olovyannaya,50.95,115.5666,RU,8247
Borzya,50.3886,116.5186,RU,30421
Bugulma,54.5543,52.7943,RU,91900
Strezhevoy,60.7332,77.5777,RU,44784
Nizhenvartovsk,60.935,76.58,RU,244937
Anzhero Sudzhensk,56.08,86.04,RU,83692
Rayevskiy,54.0674,54.9269,RU,20060
Chita,52.055,113.465,RU,308500
Artemovskiy,57.3652,61.8698,RU,44689
Ryazan,54.62,39.72,RU,520173
Bezhetsk,57.7647,36.69,RU,34736
Novomoskovsk,54.09,38.22,RU,130982
Zheleznogorsk,52.3548,35.4044,RU,97900
Alapayevsk,57.8465,61.6915,RU,44000
Starsy Oskol,51.3004,37.84,RU,226977
Rostov,57.1892,39.4043,RU,33803
Gubkin,51.2743,37.3843,RU,272
Kumertau,52.7748,55.7843,RU,65321
Oktyabrskiy,54.46,53.46,RU,108200
Zheleznogorsk Ilimskiy,56.5762,104.1227,RU,28456
Noginsk,55.8704,38.48,RU,229731
Staraya Russa,57.9948,31.3544,RU,34303
Tikhvin,59.6448,33.5144,RU,62075
Asbest,57.023,61.458,RU,81248
Yoshkar Ola,56.6354,47.8749,RU,324406
Ufa,54.79,56.04,RU,1018000
Krasnokamensk,50.0665,118.0265,RU,54316
Orsk,51.21,58.6273,RU,246836
Novotroitsk,51.2,58.33,RU,106186
Bologoye,57.8722,34.0518,RU,25142
Mikhaylovka,50.0679,43.2175,RU,58898
Novozybkov,52.5348,31.9449,RU,43534
Chapayevsk,52.9743,49.7243,RU,107164
Novokuybishevsk,53.12,49.9199,RU,152334
Tavda,58.0537,65.2583,RU,39480
Michurinsk,52.9,40.5,RU,93499
Serov,59.615,60.585,RU,98438
Alekseyevka,50.6535,38.6931,RU,39848
Valuyki,50.2091,38.0987,RU,35887
Tuymazy,54.6048,53.6943,RU,68829
Lgov,51.6948,35.2744,RU,23500
Rybinsk,58.0503,38.82,RU,216724
Uglich,57.5244,38.33,RU,37732
Slantsy,59.1116,28.0747,RU,36209
Vyska,55.3247,42.1644,RU,61664
Armavir,45.0004,41.13,RU,199548
Stavropol,45.05,41.98,RU,363064
Bryansk,53.26,34.43,RU,427236
Kropotkin,45.4471,40.5821,RU,79599
Shchekino,54.0143,37.5143,RU,86088
Derbent,42.0578,48.2774,RU,105965
Nikolayevsk,50.0161,45.4261,RU,16044
Tula,54.2,37.6299,RU,489486
Murom,55.5704,42.04,RU,131287
Plast,54.3685,60.8085,RU,17050
Kamyshin,50.0804,45.4,RU,128626
Syzran,53.17,48.48,RU,189338
Kuznetsk,53.1204,46.6,RU,95574
Gelendzhik,44.5748,38.0644,RU,55508
Sharya,58.3798,45.5094,RU,35532
Murmansk,68.97,33.1,RU,319263
Isikul,54.9287,71.2682,RU,21136
Frolovo,49.7722,43.6518,RU,40882
Severomorsk,69.0731,33.4231,RU,53921
Dzerzhinsk,56.2504,43.46,RU,256537
Yalutorovsk,56.6736,66.2983,RU,35892
Uryupinsk,50.7734,42.0031,RU,41644
Golyshmanovo,56.3819,68.3715,RU,13424
Nazyvayevsk,55.567,71.35,RU,12284
Tatarsk,55.2219,75.9665,RU,25150
Sarapul,56.4791,53.7987,RU,101344
Tayshet,55.9277,97.9877,RU,52184
Nevinnomyssk,44.6201,41.95,RU,134380
Velikiye Luki,56.32,30.52,RU,103149
Nizhnekamsk,55.6404,51.82,RU,234297
Kirov,54.0852,34.3048,RU,39319
Dyatkovo,53.5891,34.3392,RU,33527
Tara,56.8982,74.3782,RU,26986
Borisoglebsk,51.3687,42.0887,RU,68597
Klintsy,52.7652,32.2448,RU,66336
Mozhga,56.4548,52.1843,RU,47270
Rzhev,56.2574,34.3275,RU,63414
Naberezhnyye Chelny,55.7,52.3199,RU,461086
Vichuga,57.2191,41.9287,RU,39071
Mtsensk,53.2647,36.5472,RU,47609
Kanash,55.5091,47.4687,RU,49886
Topki,55.2802,85.6108,RU,24672
Shuya,56.8543,41.3643,RU,60705
Torzhok,57.0291,34.9787,RU,48546
Biryusinsk,55.9607,97.8144,RU,9583
Otradnyy,53.3778,51.3474,RU,50127
Serpukhov,54.9304,37.43,RU,135584
Balakovo,52.03,47.8,RU,199572
Atkarsk,51.8765,44.9961,RU,27554
Kirovo-Chepetsk,58.5544,50.0444,RU,90252
Kirov,58.5901,49.67,RU,457437
Serdobsk,52.4622,44.2218,RU,36652
Aleksin,54.5143,37.0944,RU,66885
Shumerlya,55.4848,46.4244,RU,35230
Yefremov,53.1491,38.1215,RU,45497
Buynaksk,42.8335,47.113,RU,75800
Kaspiysk,42.8747,47.6244,RU,81752
Makhachkala,42.98,47.5,RU,554981
Yaroslavl,57.62,39.87,RU,606730
Sovetsk,57.5785,48.9581,RU,17869
Salavat,53.3703,55.93,RU,159893
Sterlitamak,53.63,55.96,RU,267231
Bogoroditsk,53.7747,38.1144,RU,39553
Morshansk,53.4547,41.8044,RU,49350
Obninsk,55.0804,36.62,RU,107392
Georgievsk,44.1599,43.4699,RU,72649
Sol-lletsk,51.1603,54.9999,RU,27419
Vladimir,56.13,40.4099,RU,318648
Pechora,65.1587,57.2087,RU,46113
Ulyanovsk,54.33,48.41,RU,640680
Kirsanov,52.6574,42.7174,RU,17975
Kotovsk,52.5947,41.5044,RU,33077
Tambov,52.73,41.43,RU,301482
Volkhov,59.9291,32.3387,RU,45673
Vyshnniy Volochek,57.583,34.5631,RU,53800
Orel,52.97,36.07,RU,334552
Kandalaksha,67.1643,32.4144,RU,106798
Ussuriysk,43.8,132.02,RU,157068
Petrozavodsk,61.85,34.28,RU,265025
Votkinsk,57.0304,53.99,RU,98633
Omutninsk,58.6589,52.1592,RU,32800
Novoaltaysk,53.3993,83.9588,RU,91386
Ust' Ordynskiy,52.833,104.7,RU,14538
Kirs,59.3138,52.2452,RU,11385
Kondopoga,62.2087,34.2887,RU,34360
Ruzayevka,54.0643,44.9244,RU,49311
Tver,56.86,35.89,RU,400212
Kotelnich,58.3041,48.3137,RU,28431
Kaliningrad,54.7,20.4973,RU,434954
Perm',58.0174,56.2855,RU,
Penza,53.18,45,RU,512602
Velikiy Ustyug,60.7687,46.2987,RU,33237
Aleysk,52.4918,82.7777,RU,28019
Balakhna,56.4943,43.5944,RU,63083
Podolsk,55.3804,37.5299,RU,320635
Kineshma,57.47,42.13,RU,92983
Yegoryevsk,55.3848,39.0294,RU,89795
Volzhskiy,48.7948,44.7744,RU,323293
Volgograd,48.71,44.5,RU,984000
Onega,63.9271,38.0771,RU,22693
Cherepanovo,54.2336,83.3688,RU,20125
Apatity,67.5731,33.393,RU,66907
Umba,66.6814,34.3455,RU,6128
Kovda,66.6903,32.8702,RU,20
Kirovsk,67.6091,33.6687,RU,29605
Iskitim,54.6509,83.2865,RU,61827
Belgorod,50.63,36.5999,RU,345289
Taganrog,47.23,38.92,RU,279056
Velsk,61.0674,42.0974,RU,26300
Sasovo,54.3491,41.9087,RU,31325
Voronezh,51.73,39.27,RU,844000
Syktyvkar,61.66,50.82,RU,230910
Krasnoufimsk,56.5991,57.7586,RU,43121
Lipetsk,52.62,39.64,RU,515655
Yelets,52.58,38.5,RU,115919
Ust Kut,56.765,105.76,RU,25388
Magnitogorsk,53.4227,58.98,RU,413351
Gryazi,52.4948,39.9343,RU,47413
Kazan,55.7499,49.1263,RU,1115000
Arzamas,55.4,43.8,RU,142597
Buy,58.4847,41.5244,RU,26486
Kostroma,57.77,40.94,RU,277656
Zelenodolsk,55.8406,48.655,RU,99600
Nizhneudinsk,54.8977,99.0277,RU,43326
Chistopol,55.3648,50.6407,RU,62200
Perm,58,56.25,RU,997000
Nizhny Tagil,57.92,59.975,RU,381116
Kem,64.9536,34.5684,RU,13829
Belomorsk,64.5252,34.7658,RU,12165
Ob,54.998,82.7077,RU,39949
Novosibirsk,55.03,82.96,RU,1389000
Cherkessk,44.2904,42.06,RU,116224
Livny,52.4248,37.6044,RU,52915
Sibay,52.7091,58.6387,RU,61590
Kursk,51.74,36.19,RU,409431
Verkhnyaya Salda,58.0502,60.5498,RU,48992
Naryan Mar,67.6474,53.0574,RU,21658
Kyshtym,55.7,60.5595,RU,50911
Krasnouralsk,58.3515,60.0515,RU,20571
Almetyevsk,54.9004,52.3199,RU,140437
Archangel,64.575,40.545,RU,356051
Verkhniy Ufaley,56.0663,60.2313,RU,33879
Chusovoy,58.2934,57.813,RU,72113
Nikel,69.4126,30.2188,RU,15866
Zlatoust,55.175,59.65,RU,191366
Nevyansk,57.4902,60.2148,RU,28170
Sochi,43.59,39.73,RU,327608
Novoshakhtinsk,47.77,39.92,RU,99478
Bugrino,68.8079,49.3042,RU,300
Shakhty,47.7204,40.27,RU,221312
Bataysk,47.1368,39.7449,RU,109962
Astrakhan,46.3487,48.055,RU,502533
Kotlas,61.2631,46.6631,RU,59879
Indiga,67.6898,49.0166,RU,10
Severouralsk,60.1565,59.9615,RU,36138
Akhtubinsk,48.2787,46.1687,RU,44551
Shoyna,67.8666,44.1334,RU,300
Sosnogorsk,63.5948,53.8943,RU,29343
Shebekino,50.4144,36.8944,RU,45194
Ukhta,63.56,53.69,RU,102187
Yemanzhelinsk,54.7489,61.2935,RU,42023
Bakal,54.9459,58.7959,RU,26559
Troitsk,54.1056,61.5702,RU,82338
Yekaterinburg,56.85,60.6,RU,1313000
Segezha,63.7548,34.3243,RU,33354
Kamensk Uralskiy,56.4205,61.935,RU,182500
Karpinsk,59.7602,60.0098,RU,30807
Usinsk,65.923,57.403,RU,45000
Kudymkar,59.0162,54.633,RU,32423
Vikhorevka,56.0931,101.2427,RU,166
Bratsk,56.157,101.615,RU,246348
Glazov,58.1232,52.6288,RU,100676
Solikamsk,59.67,56.75,RU,100812
Severodvinsk,64.57,39.83,RU,194292
Mednogorsk,51.4191,57.5787,RU,30676
Gay,51.4747,58.4543,RU,41619
Dombarovskiy,50.7546,59.54,RU,9556
Kungur,57.4348,56.9543,RU,66389
Gubakha,58.8691,57.5887,RU,31424
Kurgan,55.46,65.345,RU,343129
Ust-Ulimsk,57.99,102.6333,RU,100271
Slobodskoy,58.7185,50.188,RU,48962
Kizel,59.0644,57.6343,RU,22135
Leninogorsk,54.5987,52.4487,RU,66263
Rostov,47.2346,39.7127,RU,1052000
Orekhovo-Zuevo,55.82,38.98,RU,140247
Buguruslan,53.663,52.433,RU,53511
Turukhansk,65.8382,87.955,RU,4774
Zmeinogorsk,51.1571,82.195,RU,11514
Ulan Ude,51.825,107.625,RU,360278
Teli,51.0333,90.2333,RU,3732
Asino,56.9931,86.1627,RU,27070
Vladivostok,43.13,131.91,RU,587022
Shadrinsk,56.0837,63.6333,RU,79479
Vorontsovo,71.6983,83.5642,RU,100
Kyzyl,51.7067,94.3831,RU,108240
Tazovskiy,67.4667,78.7,RU,5981
Magas,43.1667,44.8,RU,
Nazran,43.233,44.783,RU,93357
Groznyy,43.3187,45.6987,RU,226100
Krasnokamsk,58.0747,55.7443,RU,52689
Asha,54.998,57.2726,RU,38883
Berezniki,59.42,56.76,RU,167748
Nelidovo,56.2235,32.7731,RU,25349
Ivanovo,57.01,41.01,RU,420839
Sergiyev Posad,56.33,38.17,RU,109252
Tolyatti,53.4804,49.53,RU,702879
Uelen,66.1541,-169.8106,RU,776
Skovorodino,53.9833,123.9167,RU,10007
Kyakhta,50.3527,106.4527,RU,18431
Zvezdnyy,70.9566,-179.59,RU,10
Dalnerechensk,45.9273,133.7223,RU,28300
Bikin,46.8203,134.2649,RU,19659
Magdagachi,53.45,125.8,RU,11739
Shimanovsk,52.0024,127.6975,RU,21466
Zeya,53.75,127.2666,RU,26999
Neftekamsk,56.0835,54.2631,RU,126805
Nordvik,74.0165,111.51,RU,0
Khatanga,72.0411,102.465,RU,3205
Agapa,71.4504,89.25,RU,10
Yessey,68.4837,102.1666,RU,10
Nakhodka,42.8374,132.8874,RU,159551
Partizansk,43.1349,133.1349,RU,42489
Kodinskiy,58.6981,99.1777,RU,15670
Khabarovsk,48.455,135.12,RU,579000
Boyarka,70.767,97.5,RU,35968
Savetskaya Gavan,48.9699,140.2749,RU,29740
Uyar,55.8104,94.3153,RU,13167
Bogotol,56.2165,89.5184,RU,23622
Lesosibirsk,58.2433,92.4833,RU,65945
Noginsk,64.4833,91.2333,RU,229731
Artemovsk,54.3487,93.4355,RU,4948
Podkamennaya,61.5995,90.1236,RU,10
Dikson,73.507,80.5451,RU,1113
Igarka,67.4671,86.5833,RU,7470
Komsa,61.868,89.2577,RU,10
Kansk,56.19,95.71,RU,101502
Arsenyev,44.1623,133.2823,RU,58700
Starorybnoye,72.7666,104.8,RU,10
Zaozernyy,55.962,94.7028,RU,33865
Achinsk,56.27,90.5,RU,117634
Omolon,65.25,160.5,RU,1050
Pevek,69.7008,170.3133,RU,4837
Mikhalkino,69.4244,161.4811,RU,570
Lesozavodsk,45.4748,133.4298,RU,41778
Pokrovsk,61.4934,129.1272,RU,9763
Olyokminsk,60.5032,120.3926,RU,10000
Svobodnyy,51.4062,128.1312,RU,63620
Omsukchan,62.5333,155.8,RU,4201
Tynda,55.1743,124.7076,RU,37335
Omchak,61.6333,147.9167,RU,10
Progress,49.7504,129.6167,RU,146
Belogorsk,50.9191,128.4637,RU,70203
Susuman,62.7833,148.1668,RU,7367
Amursk,50.2228,136.8974,RU,46993
Kavalerovo,44.2702,135.0498,RU,18657
Dalnegorsk,44.5372,135.5172,RU,8123
Ishim,56.1502,69.4498,RU,67762
Yakutsk,62.035,129.735,RU,235600
Kamenna Obi,53.7936,81.3388,RU,44564
Severobaykalsk,55.634,109.313,RU,25800
Trofimovsk,72.5997,127.0337,RU,10
Novorossiysk,44.73,37.7699,RU,241856
Inta,66.0374,60.1674,RU,22921
Gyda,70.8814,78.4661,RU,10
Uray,60.1401,64.7548,RU,39878
Tobolsk,58.1998,68.2648,RU,113800
Suntar,62.1444,117.6319,RU,8639
Vorkuta,67.5,64.01,RU,80039
Uzhur,55.3292,89.8207,RU,19212
Bilibino,68.0504,166.3333,RU,5757
Tiksi,71.6269,128.835,RU,5700
Beringovskiy,63.0655,179.3067,RU,1861
Okha,53.5739,142.9479,RU,26560
Nogliki,51.8333,143.1667,RU,10098
Ambarchik,69.651,162.3336,RU,0
Spassk Dalniy,44.6002,132.8198,RU,45900
Komsomolsk na Amure,50.555,137.02,RU,275908
Ust Kamchatsk,56.2135,162.435,RU,4939
Sagastyr,73.3779,126.5924,RU,10
Birobidzhan,48.7974,132.9508,RU,76146
Obluchye,49,131.0833,RU,10000
Manily,62.55,165.3,RU,10
Cherskiy,68.7501,161.33,RU,3707
Bol'sheretsk,52.439,156.3594,RU,10
Oktyabrskiy,52.6636,156.2387,RU,67386
Chegdomyn,51.1178,133.0241,RU,14855
Evensk,61.95,159.2333,RU,2024
Utkholok,57.5504,157.2333,RU,10
Karamken,60.2004,151.1666,RU,10
Kartaly,53.0474,60.6819,RU,28503
Siglan,59.0337,152.4166,RU,10
Ust Nera,64.5666,143.2,RU,9148
Pakhachi,60.5816,169.05,RU,10
Nakhodka,67.7504,77.52,RU,159551
Magadan,59.575,150.81,RU,95282
Menkere,67.9886,123.3505,RU,10
Strelka,61.867,152.2502,RU,10
Tunguskhaya,64.9004,125.25,RU,10
Sangar,63.9241,127.4739,RU,4633
Terbyas,64.3761,120.5469,RU,10
Zhigansk,66.7697,123.3711,RU,3237
Vilyuysk,63.7553,121.6248,RU,9948
Verkhnevilyuysk,63.4457,120.3167,RU,6341
Klyuchi,56.3,160.85,RU,1089
Palatka,60.1,150.9,RU,21452
Krasnoyarsk,56.014,92.866,RU,925000
Mukhomornoye,66.4171,173.3333,RU,100
Anadyr,64.737,177.475,RU,10332
Logashkino,70.8504,153.9,RU,0
Srednekolymsk,67.45,153.71,RU,3459
Zyryanka,65.736,150.89,RU,3627
Ayan,56.4542,138.1673,RU,1286
Vyazemskiy,47.5328,134.7475,RU,15247
Chumikan,54.7114,135.3145,RU,1305
Ugolnye Kopi,64.7333,177.7,RU,3367
Ulkan,55.9004,107.7833,RU,10
Zhilinda,70.1337,114,RU,10
Yeniseysk,58.4515,92.1565,RU,19920
Ust Olensk,72.9978,119.7729,RU,10
Udachnyy,66.4232,112.3965,RU,15266
Chernyshevskiy,63.0128,112.4714,RU,5137
Okhotsk,59.383,143.217,RU,5570
Makarov,48.6337,142.8,RU,6663
Dolinsk,47.3504,142.8,RU,11989
Lavrentiya,65.5833,-171.025,RU,1242
Korsakov,46.6424,142.7775,RU,35091
Yuzhno Sakhalinsk,46.965,142.74,RU,176484
Khilok,51.35,110.45,RU,10627
Khandyga,62.666,135.6,RU,6796
Nikolayevsk na Amure,53.1496,140.73,RU,27152
Ust Maya,60.4566,134.5433,RU,3062
Chagda,60.1,133.9,RU,10
Eldikan,60.8,135.1833,RU,1516
Verkhoyansk,67.5447,133.385,RU,1388
Ust Kuyga,70.0171,135.6,RU,1517
Poronaysk,49.2416,143.085,RU,16677
Aldan,58.603,125.3894,RU,24426
Uglegorsk,49.0833,142.0333,RU,12669
Nizhneyansk,71.4333,136.0666,RU,400
Neryungri,56.674,124.7104,RU,66320
Taksimo,56.3315,114.89,RU,10359
Vanino,49.0873,140.2425,RU,18618
De Kastri,51.4666,140.7833,RU,3615
Provideniya,64.4235,-173.2258,RU,2536
Tukchi,57.367,139.5,RU,10
Nyukzha,56.5312,121.6131,RU,10
Severo Kurilsk,50.6905,156.085,RU,2422
Egvekinot,66.3221,-179.1837,RU,2248
Khakhar,57.6666,135.43,RU,10
Batagay,67.656,134.635,RU,4266
Il'pyrskiy,59.9674,164.172,RU,10
Enurmino,66.95,-171.8166,RU,297
Korf,60.3321,165.8183,RU,400
Vitim,59.4515,112.5578,RU,3843
Timashevsk,45.6247,38.9444,RU,44024
Tikhoretsk,45.8531,40.1377,RU,64387
Tuapse,44.1148,39.0644,RU,99145
Apsheronsk,44.4687,39.7287,RU,45876
Yeysk,46.6988,38.2634,RU,87814
Labinsk,44.6348,40.7443,RU,61945
Yerema,60.3808,107.7794,RU,745
Tomsk,56.495,84.975,RU,535479
Krasnogorsk,48.4615,142.09,RU,3304
Kholmsk,47.0473,142.0624,RU,32911
Aleksandrovsk Sakhalinskiy,50.8975,142.1561,RU,12024
Nevelsk,46.6803,141.8699,RU,17000
Zemlya Bunge,74.8983,142.105,RU,10
Chokurdakh,70.6183,147.8946,RU,2506
Tulun,54.5653,100.5654,RU,51330
Chelyabinsk,55.155,61.4387,RU,1091000
Shalaurova,73.2204,143.1833,RU,10
Mogocha,53.7333,119.7666,RU,12647
Petrovsk Zabaykalskiy,51.2827,108.8327,RU,20889
Blagoveshchensk,50.2666,127.5333,RU,221296
Usolye Sibirskoye,52.765,103.645,RU,85900
Gorod Maykop,44.6667,40,RU,
Krasnodar,45.02,39,RU,649851
Petropavlovsk Kamchatskiy,53.062,158.623,RU,187282
Millerovo,48.9379,40.3974,RU,38527
Salsk,46.4775,41.542,RU,61000
Belaya Kalitva,48.1865,40.7861,RU,48098
Kamensk Shakhtinskiy,48.3318,40.2518,RU,75814
Chernyakhovsk,54.6316,21.8109,RU,45187
Sovetsk,55.0718,21.882,RU,43309
Aginskoye,51.1031,114.5228,RU,11491
Tura,64.2833,100.25,RU,5444
Palana,59.084,159.95,RU,3671
Dudinka,69.4182,86.225,RU,23619
Novocherkassk,47.42,40.08,RU,166974
Cyangugu,-2.4796,28.9,RW,19900
Kigali,-1.9536,30.0605,RW,860000
Ruhengeri,-1.4996,29.63,RW,86685
Nyanza,-2.3496,29.74,RW,225209
Rwamagana,-1.9487,30.4347,RW,
Butare,-2.5896,29.73,RW,77000
Kibungo,-2.1667,30.5333,RW,46240
Byumba,-1.5796,30.06,RW,70593
Gikongoro,-2.4833,29.5667,RW,15000
Kibuye,-2.05,29.35,RW,48024
Gisenyi,-1.6847,29.2629,RW,83623
Gitarama,-2.0696,29.76,RW,87613
Al Qunfudhah,19.1264,41.0789,SA,157
At Taif,21.2622,40.3823,SA,657282
Qal at Bishah,20.0087,42.5987,SA,88291
Al Hillah,23.4895,46.7564,SA,594605
As Sulayyil,20.4623,45.5722,SA,24097
Al Wajh,26.2324,36.4636,SA,43237
An Nabk,31.3333,37.3333,SA,10000
Al Kharj,24.1556,47.312,SA,298428
Najran,17.5065,44.1316,SA,369609
Al Bahah,20.0129,41.4677,SA,
Medina,24.5,39.58,SA,1010000
Hail,27.5236,41.7001,SA,385257
Jizan,16.9066,42.5566,SA,105198
Makkah,21.43,39.82,SA,1385000
Tabuk,28.3838,36.555,SA,547957
Arar,30.99,41.0207,SA,222016
Abha,18.2301,42.5001,SA,210886
Ad Damman,26.4282,50.0997,SA,2054710
Buraydah,26.3664,43.9628,SA,398581
Sakakah,30,40.1333,SA,128332
Riyadh,24.6408,46.7727,SA,4465000
Jeddah,21.5169,39.2192,SA,3012000
Hafar al Batin,28.4337,45.9601,SA,249194
Az Zahran,26.2914,50.1583,SA,97446
Al Jubayl,27.0046,49.646,SA,237274
Al-Qatif,26.5196,50.0115,SA,368892
Yanbu al Bahr,24.0943,38.0493,SA,267590
Al Mubarraz,25.4291,49.5659,SA,298562
Al Hufuf,25.3487,49.5856,SA,637389
Al Quwayiyah,24.0737,45.2806,SA,8712
Rafha,29.6202,43.4948,SA,64755
Dawmat al Jandal,29.8153,39.8664,SA,22583
Honiara,-9.438,159.9498,SB,76328
Auki,-8.7678,160.6978,SB,
Buala,-8.1448,159.5905,SB,
Gizo,-8.0996,156.835,SB,6154
Kirakira,-10.4544,161.9205,SB,
Tulagi,-9.1031,160.1506,SB,
Taro,-6.7111,156.3972,SB,
Tigoa,-11.5531,160.0647,SB,
Lata,-10.738,165.8567,SB,553
Victoria,-4.6166,55.45,SC,33576
Omdurman,15.6167,32.48,SD,2395159
Shendi,16.6805,33.42,SD,186611
El Manaqil,14.2504,32.98,SD,151827
Khartoum,15.5881,32.5342,SD,4754000
Atbara,17.71,33.98,SD,168612
Ed Dueim,13.9904,32.3,SD,87068
Haiya,18.3362,36.3842,SD,20000
Tokar,18.4333,37.7333,SD,73202
Merowe,18.4833,31.8167,SD,10234
Kosti,13.17,32.66,SD,345068
Wadi Halfa,21.8,31.35,SD,17121
Sennar,13.55,33.6,SD,130122
Kerma,19.6337,30.4166,SD,3928
Berber,18.017,33.9833,SD,49556
Umm Ruwaba,12.9104,31.2,SD,55742
Muglad,11.0337,27.7333,SD,19997
Babanusa,11.3334,27.8,SD,19700
En Nuhud,12.6904,28.42,SD,108008
Geneina,13.45,22.44,SD,162981
Gedaref,14.04,35.38,SD,201282
Ed Daein,11.4672,26.1317,SD,
EdDamer,17.59,33.96,SD,103941
Ad Damazin,11.7704,34.35,SD,186051
El Fasher,13.63,25.35,SD,252609
Port Sudan,19.6158,37.2164,SD,489725
El Obeid,13.1833,30.2167,SD,393311
Kadugli,11.01,29.7,SD,176931
Niyala,12.06,24.89,SD,392373
Dongola,19.1666,30.4833,SD,26404
Rabak,13.188,32.7437,SD,
Zalingei,12.9092,23.4706,SD,
El Fula,11.712,28.3462,SD,
Singa,13.1483,33.9312,SD,
Kassala,15.46,36.39,SD,401477
Medani,14.4,33.52,SD,332714
Vasteraas,59.63,16.54,SE,107194
Uppsala,59.85,17.6333,SE,
Orebro,59.2803,15.22,SE,98573
Ostersund,63.1833,14.65,SE,46178
Karlstad,59.3671,13.4999,SE,74141
Nykoping,58.764,17.015,SE,27582
Goteborg,57.75,12,SE,537797
Halmstad,56.6718,12.8556,SE,55657
Linkoping,58.41,15.6299,SE,96732
Jonkoping,57.7713,14.165,SE,89780
Kalmar,56.667,16.3666,SE,35024
Gavle,60.667,17.1666,SE,68635
